1,-3.1880598076211357,55.94455,150,-3.1880598076211357,55.94455,null
2,-3.1883417154073714,55.944652606043,160,-3.1883417154073714,55.944652606043,null
3,-3.188601523028507,55.944802606043,150,-3.188601523028507,55.944802606043,null
4,-3.1888834308147427,55.944905212086,160,-3.1888834308147427,55.944905212086,null
5,-3.189143238435878,55.945055212086,150,-3.189143238435878,55.945055212086,null
6,-3.189425146222114,55.945157818129,160,-3.189425146222114,55.945157818129,null
7,-3.1896849538432495,55.945307818128995,150,-3.1896849538432495,55.945307818128995,null
8,-3.189966861629485,55.945410424171996,160,-3.189966861629485,55.945410424171996,null
9,-3.1902266692506207,55.945560424171994,150,-3.1902266692506207,55.945560424171994,null
10,-3.1905085770368564,55.945663030214995,160,-3.1905085770368564,55.945663030214995,null
11,-3.190768384657992,55.94581303021499,150,-3.190768384657992,55.94581303021499,null
12,-3.1910502924442277,55.94591563625799,160,-3.1910502924442277,55.94591563625799,simple.rust.audio
13,-3.191310100065363,55.945765636257995,210,-3.191310100065363,55.945765636257995,null
14,-3.191539913398299,55.94557279997509,220,-3.191539913398299,55.94557279997509,null
15,-3.1917997210194344,55.94542279997509,210,-3.1917997210194344,55.94542279997509,null
16,-3.19202953435237,55.945229963692185,220,-3.19202953435237,55.945229963692185,null
17,-3.1922893419735057,55.94507996369219,210,-3.1922893419735057,55.94507996369219,useful.hike.trades
18,-3.191993899647602,55.94513205814549,10,-3.191993899647602,55.94513205814549,null
19,-3.191698457321698,55.94518415259879,10,-3.191698457321698,55.94518415259879,hills.feels.tunes
20,-3.1914386497005625,55.94533415259879,30,-3.1914386497005625,55.94533415259879,null
21,-3.191178842079427,55.94548415259879,30,-3.191178842079427,55.94548415259879,null
22,-3.190896934293191,55.94558675864179,20,-3.190896934293191,55.94558675864179,null
23,-3.1906371266720557,55.945736758641786,30,-3.1906371266720557,55.945736758641786,null
24,-3.19035521888582,55.94583936468479,20,-3.19035521888582,55.94583936468479,null
25,-3.1900954112646844,55.945989364684785,30,-3.1900954112646844,55.945989364684785,love.behind.orchestra
26,-3.1897954112646842,55.945989364684785,0,-3.1897954112646842,55.945989364684785,null
27,-3.189495411264684,55.945989364684785,0,-3.189495411264684,55.945989364684785,coherent.saints.stuck
28,-3.189345411264684,55.94572955706365,300,-3.189345411264684,55.94572955706365,museum.spicy.horns
29,-3.1890856036435484,55.94557955706365,330,-3.1890856036435484,55.94557955706365,null
30,-3.188825796022413,55.945429557063655,330,-3.188825796022413,55.945429557063655,shady.soft.phones
31,-3.188530353696509,55.94548165151696,10,-3.188530353696509,55.94548165151696,null
32,-3.188234911370605,55.94553374597026,10,-3.188234911370605,55.94553374597026,skills.less.herb
33,-3.188464724703541,55.94534090968735,220,-3.188464724703541,55.94534090968735,null
34,-3.1886945380364766,55.94514807340445,220,-3.1886945380364766,55.94514807340445,rooms.lamp.teach
35,-3.1889899803623805,55.945095978951144,190,-3.1889899803623805,55.945095978951144,number.exist.rate
36,-3.1891828166452862,55.94486616561821,230,-3.1891828166452862,55.94486616561821,null
37,-3.189375652928192,55.94463635228527,230,-3.189375652928192,55.94463635228527,null
